,Date,Hour,SUMS
5326,09.08.2016,22,0
5327,09.08.2016,23,0
5328,10.08.2016,0,0
5329,10.08.2016,1,0
5330,10.08.2016,2,0
5331,10.08.2016,3,0
5332,10.08.2016,4,1.855
5333,10.08.2016,5,26.778
5334,10.08.2016,6,52.33
5335,10.08.2016,7,87.9
5336,10.08.2016,8,138.422
5337,10.08.2016,9,238.096
5338,10.08.2016,10,297.523
5339,10.08.2016,11,456.581
5340,10.08.2016,12,348.409
5341,10.08.2016,13,348.455
5342,10.08.2016,14,188.647
5343,10.08.2016,15,135.214
5344,10.08.2016,16,47.975
5345,10.08.2016,17,12.121
5346,10.08.2016,18,0.217
5347,10.08.2016,19,0
5348,10.08.2016,20,0
5349,10.08.2016,21,0
5350,10.08.2016,22,0
5351,10.08.2016,23,0
5352,11.08.2016,0,0
5353,11.08.2016,1,0
5354,11.08.2016,2,0
5355,11.08.2016,3,0
5356,11.08.2016,4,2.616
5357,11.08.2016,5,31.038
5358,11.08.2016,6,86.595
5359,11.08.2016,7,165.458
5360,11.08.2016,8,322.712
5361,11.08.2016,9,336.699
5362,11.08.2016,10,427.053
5363,11.08.2016,11,401.809
5364,11.08.2016,12,376.163
5365,11.08.2016,13,365.872
5366,11.08.2016,14,258.283
5367,11.08.2016,15,142.227
5368,11.08.2016,16,64.165
5369,11.08.2016,17,10.308
5370,11.08.2016,18,0.204
5371,11.08.2016,19,0
5372,11.08.2016,20,0
5373,11.08.2016,21,0
5374,11.08.2016,22,0
5375,11.08.2016,23,0
5376,12.08.2016,0,0
5377,12.08.2016,1,0
5378,12.08.2016,2,0
5379,12.08.2016,3,0
5380,12.08.2016,4,0.15
5381,12.08.2016,5,2.8
5382,12.08.2016,6,7.971
5383,12.08.2016,7,12.697
5384,12.08.2016,8,19.722
5385,12.08.2016,9,15.64
5386,12.08.2016,10,22.932
5387,12.08.2016,11,29.236
5388,12.08.2016,12,40.638
5389,12.08.2016,13,39.251
5390,12.08.2016,14,20.647
5391,12.08.2016,15,7.566
5392,12.08.2016,16,7.545
5393,12.08.2016,17,2.557
5394,12.08.2016,18,0
5395,12.08.2016,19,0
5396,12.08.2016,20,0
5397,12.08.2016,21,0
5398,12.08.2016,22,0
5399,12.08.2016,23,0
5400,13.08.2016,0,0
5401,13.08.2016,1,0
5402,13.08.2016,2,0
5403,13.08.2016,3,0
5404,13.08.2016,4,2.173
5405,13.08.2016,5,34.545
5406,13.08.2016,6,156.997
5407,13.08.2016,7,289.536
5408,13.08.2016,8,398.101
5409,13.08.2016,9,474.213
5410,13.08.2016,10,516.868
5411,13.08.2016,11,519.332
5412,13.08.2016,12,489.449
5413,13.08.2016,13,431.834
5414,13.08.2016,14,328.344
5415,13.08.2016,15,204.388
5416,13.08.2016,16,68.722
5417,13.08.2016,17,9.347
5418,13.08.2016,18,0
5419,13.08.2016,19,0
5420,13.08.2016,20,0
5421,13.08.2016,21,0
5422,13.08.2016,22,0
5423,13.08.2016,23,0
5424,14.08.2016,0,0
5425,14.08.2016,1,0
5426,14.08.2016,2,0
5427,14.08.2016,3,0
5428,14.08.2016,4,1.83
5429,14.08.2016,5,33.154
5430,14.08.2016,6,156.204
5431,14.08.2016,7,278.09
5432,14.08.2016,8,392.968
5433,14.08.2016,9,469.419
5434,14.08.2016,10,484.535
5435,14.08.2016,11,506.765
5436,14.08.2016,12,416.539
5437,14.08.2016,13,390.346
5438,14.08.2016,14,289.711
5439,14.08.2016,15,177.468
5440,14.08.2016,16,57.771
5441,14.08.2016,17,5.641
5442,14.08.2016,18,0
5443,14.08.2016,19,0
5444,14.08.2016,20,0
5445,14.08.2016,21,0
5446,14.08.2016,22,0
5447,14.08.2016,23,0
5448,15.08.2016,0,0
5449,15.08.2016,1,0
5450,15.08.2016,2,0
5451,15.08.2016,3,0
5452,15.08.2016,4,1.138
5453,15.08.2016,5,25.408
5454,15.08.2016,6,146.483
5455,15.08.2016,7,267.959
5456,15.08.2016,8,358.164
5457,15.08.2016,9,431.098
5458,15.08.2016,10,478.747
5459,15.08.2016,11,459.242
5460,15.08.2016,12,414.209
5461,15.08.2016,13,384.699
5462,15.08.2016,14,277.962
5463,15.08.2016,15,171.462
5464,15.08.2016,16,52.214
5465,15.08.2016,17,9.786
5466,15.08.2016,18,0
5467,15.08.2016,19,0
5468,15.08.2016,20,0
5469,15.08.2016,21,0
5470,15.08.2016,22,0
5471,15.08.2016,23,0
5472,16.08.2016,0,0
5473,16.08.2016,1,0
5474,16.08.2016,2,0
5475,16.08.2016,3,0
5476,16.08.2016,4,1.472
5477,16.08.2016,5,28.282
5478,16.08.2016,6,109.614
5479,16.08.2016,7,196.215
5480,16.08.2016,8,356.455
5481,16.08.2016,9,390.789
5482,16.08.2016,10,432.202
5483,16.08.2016,11,355.069
5484,16.08.2016,12,348.687
5485,16.08.2016,13,331.766
5486,16.08.2016,14,304.185
5487,16.08.2016,15,161.476
5488,16.08.2016,16,54.948
5489,16.08.2016,17,5.549
5490,16.08.2016,18,0
5491,16.08.2016,19,0
5492,16.08.2016,20,0
5493,16.08.2016,21,0
5494,16.08.2016,22,0
5495,16.08.2016,23,0
5496,17.08.2016,0,0
5497,17.08.2016,1,0
5498,17.08.2016,2,0
5499,17.08.2016,3,0
5500,17.08.2016,4,0.955
5501,17.08.2016,5,18.785
5502,17.08.2016,6,73.891
5503,17.08.2016,7,181.02
5504,17.08.2016,8,339.431
5505,17.08.2016,9,451.231
5506,17.08.2016,10,480.657
5507,17.08.2016,11,467.317
5508,17.08.2016,12,467.521
5509,17.08.2016,13,406.426
5510,17.08.2016,14,311.231
5511,17.08.2016,15,195.738
5512,17.08.2016,16,63.382
5513,17.08.2016,17,7.969
5514,17.08.2016,18,0
5515,17.08.2016,19,0
5516,17.08.2016,20,0
5517,17.08.2016,21,0
5518,17.08.2016,22,0
5519,17.08.2016,23,0
5520,18.08.2016,0,0
5521,18.08.2016,1,0
5522,18.08.2016,2,0
5523,18.08.2016,3,0
5524,18.08.2016,4,0.913
5525,18.08.2016,5,27.497
5526,18.08.2016,6,119.774
5527,18.08.2016,7,231.176
5528,18.08.2016,8,319.221
5529,18.08.2016,9,348.291
5530,18.08.2016,10,458.723
5531,18.08.2016,11,430.468
5532,18.08.2016,12,358.135
5533,18.08.2016,13,327.962
5534,18.08.2016,14,209.595
5535,18.08.2016,15,95.201
5536,18.08.2016,16,37.216
5537,18.08.2016,17,9.95
5538,18.08.2016,18,0
5539,18.08.2016,19,0
5540,18.08.2016,20,0
5541,18.08.2016,21,0
5542,18.08.2016,22,0
5543,18.08.2016,23,0
5544,19.08.2016,0,0
5545,19.08.2016,1,0
5546,19.08.2016,2,0
5547,19.08.2016,3,0
5548,19.08.2016,4,0.428
5549,19.08.2016,5,15.753
5550,19.08.2016,6,102.549
5551,19.08.2016,7,182.304
5552,19.08.2016,8,331.199
5553,19.08.2016,9,387.346
5554,19.08.2016,10,407.698
5555,19.08.2016,11,453.559
5556,19.08.2016,12,426.371
5557,19.08.2016,13,346.763
5558,19.08.2016,14,265.782
5559,19.08.2016,15,163.17
5560,19.08.2016,16,49.951
5561,19.08.2016,17,9.513
5562,19.08.2016,18,0
5563,19.08.2016,19,0
5564,19.08.2016,20,0
5565,19.08.2016,21,0
5566,19.08.2016,22,0
5567,19.08.2016,23,0
5568,20.08.2016,0,0
5569,20.08.2016,1,0
5570,20.08.2016,2,0
5571,20.08.2016,3,0
5572,20.08.2016,4,0.721
5573,20.08.2016,5,16.728
5574,20.08.2016,6,148.903
5575,20.08.2016,7,256.683
5576,20.08.2016,8,388.545
5577,20.08.2016,9,462.6
5578,20.08.2016,10,502.72
5579,20.08.2016,11,466.715
5580,20.08.2016,12,327.151
5581,20.08.2016,13,182.157
5582,20.08.2016,14,49.392
5583,20.08.2016,15,13.702
5584,20.08.2016,16,3.522
5585,20.08.2016,17,0.398
5586,20.08.2016,18,0
5587,20.08.2016,19,0
5588,20.08.2016,20,0
5589,20.08.2016,21,0
5590,20.08.2016,22,0
5591,20.08.2016,23,0
5592,21.08.2016,0,0
5593,21.08.2016,1,0
5594,21.08.2016,2,0
5595,21.08.2016,3,0
5596,21.08.2016,4,0.139
5597,21.08.2016,5,17.945
5598,21.08.2016,6,95.208
5599,21.08.2016,7,112.541
5600,21.08.2016,8,133.421
5601,21.08.2016,9,228.474
5602,21.08.2016,10,234.574
5603,21.08.2016,11,265.857
5604,21.08.2016,12,285.761
5605,21.08.2016,13,235.537
5606,21.08.2016,14,222.459
5607,21.08.2016,15,120.398
5608,21.08.2016,16,44.663
5609,21.08.2016,17,5.022
5610,21.08.2016,18,0
5611,21.08.2016,19,0
5612,21.08.2016,20,0
5613,21.08.2016,21,0
5614,21.08.2016,22,0
5615,21.08.2016,23,0
5616,22.08.2016,0,0
5617,22.08.2016,1,0
5618,22.08.2016,2,0
5619,22.08.2016,3,0
5620,22.08.2016,4,0.55
5621,22.08.2016,5,24.528
5622,22.08.2016,6,131.31
5623,22.08.2016,7,286.993
5624,22.08.2016,8,380.235
5625,22.08.2016,9,385.778
5626,22.08.2016,10,235.45
5627,22.08.2016,11,225.539
5628,22.08.2016,12,152.931
5629,22.08.2016,13,120.019
5630,22.08.2016,14,165.162
5631,22.08.2016,15,106.058
5632,22.08.2016,16,39.8
5633,22.08.2016,17,5.177
5634,22.08.2016,18,0
5635,22.08.2016,19,0
5636,22.08.2016,20,0
5637,22.08.2016,21,0
5638,22.08.2016,22,0
5639,22.08.2016,23,0
5640,23.08.2016,0,0
5641,23.08.2016,1,0
5642,23.08.2016,2,0
5643,23.08.2016,3,0
5644,23.08.2016,4,0.655
5645,23.08.2016,5,30.141
5646,23.08.2016,6,152.834
5647,23.08.2016,7,289.181
5648,23.08.2016,8,395.383
5649,23.08.2016,9,473.992
5650,23.08.2016,10,508.94
5651,23.08.2016,11,515.434
5652,23.08.2016,12,487.997
5653,23.08.2016,13,416.531
5654,23.08.2016,14,319.501
5655,23.08.2016,15,190.587
5656,23.08.2016,16,57.069
5657,23.08.2016,17,4.978
5658,23.08.2016,18,0
5659,23.08.2016,19,0
5660,23.08.2016,20,0
5661,23.08.2016,21,0
5662,23.08.2016,22,0
5663,23.08.2016,23,0
5664,24.08.2016,0,0
5665,24.08.2016,1,0
5666,24.08.2016,2,0
5667,24.08.2016,3,0
5668,24.08.2016,4,0.519
5669,24.08.2016,5,30.048
5670,24.08.2016,6,157.29
5671,24.08.2016,7,297.827
5672,24.08.2016,8,412.404
5673,24.08.2016,9,490.55
5674,24.08.2016,10,535.602
5675,24.08.2016,11,539.341
5676,24.08.2016,12,508.847
5677,24.08.2016,13,437.748
5678,24.08.2016,14,332.897
5679,24.08.2016,15,196.273
5680,24.08.2016,16,57.568
5681,24.08.2016,17,4.394
5682,24.08.2016,18,0
5683,24.08.2016,19,0
5684,24.08.2016,20,0
5685,24.08.2016,21,0
5686,24.08.2016,22,0
5687,24.08.2016,23,0
5688,25.08.2016,0,0
5689,25.08.2016,1,0
5690,25.08.2016,2,0
5691,25.08.2016,3,0
5692,25.08.2016,4,0.46
5693,25.08.2016,5,30.682
5694,25.08.2016,6,160.765
5695,25.08.2016,7,303.05
5696,25.08.2016,8,419.19
5697,25.08.2016,9,496.239
5698,25.08.2016,10,530.401
5699,25.08.2016,11,541.069
5700,25.08.2016,12,499.725
5701,25.08.2016,13,437.525
5702,25.08.2016,14,332.822
5703,25.08.2016,15,196.359
5704,25.08.2016,16,57.422
5705,25.08.2016,17,3.975
5706,25.08.2016,18,0
5707,25.08.2016,19,0
5708,25.08.2016,20,0
5709,25.08.2016,21,0
5710,25.08.2016,22,0
5711,25.08.2016,23,0
5712,26.08.2016,0,0
5713,26.08.2016,1,0
5714,26.08.2016,2,0
5715,26.08.2016,3,0
5716,26.08.2016,4,0.396
5717,26.08.2016,5,30.009
5718,26.08.2016,6,159.75
5719,26.08.2016,7,297.062
5720,26.08.2016,8,396.199
5721,26.08.2016,9,467.469
5722,26.08.2016,10,507.085
5723,26.08.2016,11,509.588
5724,26.08.2016,12,476.609
5725,26.08.2016,13,403.49
5726,26.08.2016,14,307.244
5727,26.08.2016,15,182.969
5728,26.08.2016,16,52.484
5729,26.08.2016,17,3.072
5730,26.08.2016,18,0
5731,26.08.2016,19,0
5732,26.08.2016,20,0
5733,26.08.2016,21,0
5734,26.08.2016,22,0
5735,26.08.2016,23,0
5736,27.08.2016,0,0
5737,27.08.2016,1,0
5738,27.08.2016,2,0
5739,27.08.2016,3,0
5740,27.08.2016,4,0.273
5741,27.08.2016,5,28.837
5742,27.08.2016,6,99.428
5743,27.08.2016,7,234.782
5744,27.08.2016,8,387.604
5745,27.08.2016,9,470.765
5746,27.08.2016,10,510.427
5747,27.08.2016,11,513.742
5748,27.08.2016,12,476.857
5749,27.08.2016,13,405.805
5750,27.08.2016,14,281.31
5751,27.08.2016,15,154.367
5752,27.08.2016,16,40.352
5753,27.08.2016,17,3.613
5754,27.08.2016,18,0
5755,27.08.2016,19,0
5756,27.08.2016,20,0
5757,27.08.2016,21,0
5758,27.08.2016,22,0
5759,27.08.2016,23,0
5760,28.08.2016,0,0
5761,28.08.2016,1,0
5762,28.08.2016,2,0
5763,28.08.2016,3,0
5764,28.08.2016,4,0
5765,28.08.2016,5,27.561
5766,28.08.2016,6,126.607
5767,28.08.2016,7,263.067
5768,28.08.2016,8,371.361
5769,28.08.2016,9,462.805
5770,28.08.2016,10,483.835
5771,28.08.2016,11,458.156
5772,28.08.2016,12,463.457
5773,28.08.2016,13,396.67
5774,28.08.2016,14,297.185
5775,28.08.2016,15,150.782
5776,28.08.2016,16,43.64
5777,28.08.2016,17,2.627
5778,28.08.2016,18,0
5779,28.08.2016,19,0
5780,28.08.2016,20,0
5781,28.08.2016,21,0
5782,28.08.2016,22,0
5783,28.08.2016,23,0
5784,29.08.2016,0,0
5785,29.08.2016,1,0
5786,29.08.2016,2,0
5787,29.08.2016,3,0
5788,29.08.2016,4,0
5789,29.08.2016,5,21.395
5790,29.08.2016,6,37.276
5791,29.08.2016,7,197.862
5792,29.08.2016,8,260.56
5793,29.08.2016,9,117.139
5794,29.08.2016,10,297.154
5795,29.08.2016,11,275.647
5796,29.08.2016,12,406.409
5797,29.08.2016,13,320.882
5798,29.08.2016,14,262.35
5799,29.08.2016,15,123.27
5800,29.08.2016,16,34.363
5801,29.08.2016,17,1.906
5802,29.08.2016,18,0
5803,29.08.2016,19,0
5804,29.08.2016,20,0
5805,29.08.2016,21,0
5806,29.08.2016,22,0
5807,29.08.2016,23,0
5808,30.08.2016,0,0
5809,30.08.2016,1,0
5810,30.08.2016,2,0
5811,30.08.2016,3,0
5812,30.08.2016,4,0
5813,30.08.2016,5,25.483
5814,30.08.2016,6,147.622
5815,30.08.2016,7,252.266
5816,30.08.2016,8,332.354
5817,30.08.2016,9,370.063
5818,30.08.2016,10,392.504
5819,30.08.2016,11,392.085
5820,30.08.2016,12,388.213
5821,30.08.2016,13,332.133
5822,30.08.2016,14,242.473
5823,30.08.2016,15,127.664
5824,30.08.2016,16,42.925
5825,30.08.2016,17,2.163
5826,30.08.2016,18,0
5827,30.08.2016,19,0
5828,30.08.2016,20,0
5829,30.08.2016,21,0
5830,30.08.2016,22,0
5831,30.08.2016,23,0
5832,31.08.2016,0,0
5833,31.08.2016,1,0
5834,31.08.2016,2,0
5835,31.08.2016,3,0
5836,31.08.2016,4,0
5837,31.08.2016,5,27.605
5838,31.08.2016,6,128.816
5839,31.08.2016,7,248.785
5840,31.08.2016,8,360.953
5841,31.08.2016,9,437.134
5842,31.08.2016,10,483.138
5843,31.08.2016,11,481.72
5844,31.08.2016,12,439.184
5845,31.08.2016,13,312.204
5846,31.08.2016,14,253.962
5847,31.08.2016,15,137.435
5848,31.08.2016,16,43.299
5849,31.08.2016,17,1.765
5850,31.08.2016,18,0
5851,31.08.2016,19,0
5852,31.08.2016,20,0
5853,31.08.2016,21,0
5854,31.08.2016,22,0
5855,31.08.2016,23,0
5856,01.09.2016,0,0
5857,01.09.2016,1,0
5858,01.09.2016,2,0
5859,01.09.2016,3,0
5860,01.09.2016,4,0
5861,01.09.2016,5,14.134
5862,01.09.2016,6,110.178
5863,01.09.2016,7,235.984
5864,01.09.2016,8,273.767
5865,01.09.2016,9,259.557
5866,01.09.2016,10,393.865
5867,01.09.2016,11,430.721
5868,01.09.2016,12,435.145
5869,01.09.2016,13,259.231
5870,01.09.2016,14,172.829
5871,01.09.2016,15,101.716
5872,01.09.2016,16,30.245
5873,01.09.2016,17,1.282
5874,01.09.2016,18,0
5875,01.09.2016,19,0
5876,01.09.2016,20,0
5877,01.09.2016,21,0
5878,01.09.2016,22,0
5879,01.09.2016,23,0
5880,02.09.2016,0,0
5881,02.09.2016,1,0
5882,02.09.2016,2,0
5883,02.09.2016,3,0
5884,02.09.2016,4,0
5885,02.09.2016,5,24.675
5886,02.09.2016,6,143.888
5887,02.09.2016,7,253.551
5888,02.09.2016,8,350.383
5889,02.09.2016,9,429.702
5890,02.09.2016,10,360.509
5891,02.09.2016,11,372.163
5892,02.09.2016,12,368.83
5893,02.09.2016,13,350.695
5894,02.09.2016,14,265.52
5895,02.09.2016,15,135.415
5896,02.09.2016,16,42.868
5897,02.09.2016,17,1.401
5898,02.09.2016,18,0
5899,02.09.2016,19,0
5900,02.09.2016,20,0
5901,02.09.2016,21,0
5902,02.09.2016,22,0
5903,02.09.2016,23,0
5904,03.09.2016,0,0
5905,03.09.2016,1,0
5906,03.09.2016,2,0
5907,03.09.2016,3,0
5908,03.09.2016,4,0
5909,03.09.2016,5,25.979
5910,03.09.2016,6,119.313
5911,03.09.2016,7,281.529
5912,03.09.2016,8,393.663
5913,03.09.2016,9,452.149
5914,03.09.2016,10,496.585
5915,03.09.2016,11,383.752
5916,03.09.2016,12,468.436
5917,03.09.2016,13,368.583
5918,03.09.2016,14,264.05
5919,03.09.2016,15,143.518
5920,03.09.2016,16,41.036
5921,03.09.2016,17,1.642
5922,03.09.2016,18,0
5923,03.09.2016,19,0
5924,03.09.2016,20,0
5925,03.09.2016,21,0
5926,03.09.2016,22,0
5927,03.09.2016,23,0
5928,04.09.2016,0,0
5929,04.09.2016,1,0
5930,04.09.2016,2,0
5931,04.09.2016,3,0
5932,04.09.2016,4,0
5933,04.09.2016,5,25.923
5934,04.09.2016,6,151.067
5935,04.09.2016,7,274.63
5936,04.09.2016,8,359.309
5937,04.09.2016,9,394.429
5938,04.09.2016,10,345.956
5939,04.09.2016,11,259.861
5940,04.09.2016,12,250.558
5941,04.09.2016,13,184.171
5942,04.09.2016,14,131.457
5943,04.09.2016,15,69.866
5944,04.09.2016,16,21.071
5945,04.09.2016,17,0.15
5946,04.09.2016,18,0
5947,04.09.2016,19,0
5948,04.09.2016,20,0
5949,04.09.2016,21,0
5950,04.09.2016,22,0
5951,04.09.2016,23,0
5952,05.09.2016,0,0
5953,05.09.2016,1,0
5954,05.09.2016,2,0
5955,05.09.2016,3,0
5956,05.09.2016,4,0
5957,05.09.2016,5,15.33
5958,05.09.2016,6,64.732
5959,05.09.2016,7,139.013
5960,05.09.2016,8,227.342
5961,05.09.2016,9,194.502
5962,05.09.2016,10,382.03
5963,05.09.2016,11,253.928
5964,05.09.2016,12,281.09
5965,05.09.2016,13,240.148
5966,05.09.2016,14,177.131
5967,05.09.2016,15,76.209
5968,05.09.2016,16,26.268
5969,05.09.2016,17,0.685
5970,05.09.2016,18,0
5971,05.09.2016,19,0
5972,05.09.2016,20,0
5973,05.09.2016,21,0
5974,05.09.2016,22,0
5975,05.09.2016,23,0
5976,06.09.2016,0,0
5977,06.09.2016,1,0
5978,06.09.2016,2,0
5979,06.09.2016,3,0
5980,06.09.2016,4,0
5981,06.09.2016,5,0.874
5982,06.09.2016,6,21.161
5983,06.09.2016,7,62.584
5984,06.09.2016,8,127.133
5985,06.09.2016,9,277.223
5986,06.09.2016,10,382.058
5987,06.09.2016,11,352.66
5988,06.09.2016,12,424.756
5989,06.09.2016,13,362.588
5990,06.09.2016,14,268.431
5991,06.09.2016,15,151.282
5992,06.09.2016,16,25.232
5993,06.09.2016,17,0.176
5994,06.09.2016,18,0
5995,06.09.2016,19,0
5996,06.09.2016,20,0
5997,06.09.2016,21,0
5998,06.09.2016,22,0
5999,06.09.2016,23,0
6000,07.09.2016,0,0
6001,07.09.2016,1,0
6002,07.09.2016,2,0
6003,07.09.2016,3,0
6004,07.09.2016,4,0
6005,07.09.2016,5,20.812
6006,07.09.2016,6,112.108
6007,07.09.2016,7,247.294
6008,07.09.2016,8,324.936
6009,07.09.2016,9,446.554
6010,07.09.2016,10,509.201
6011,07.09.2016,11,535.916
6012,07.09.2016,12,493.419
6013,07.09.2016,13,417.96
6014,07.09.2016,14,306.425
6015,07.09.2016,15,168.213
6016,07.09.2016,16,36.972
6017,07.09.2016,17,0.544
6018,07.09.2016,18,0
6019,07.09.2016,19,0
6020,07.09.2016,20,0
6021,07.09.2016,21,0
6022,07.09.2016,22,0
6023,07.09.2016,23,0
6024,08.09.2016,0,0
6025,08.09.2016,1,0
6026,08.09.2016,2,0
6027,08.09.2016,3,0
6028,08.09.2016,4,0
6029,08.09.2016,5,24.27
6030,08.09.2016,6,113.385
6031,08.09.2016,7,253.583
6032,08.09.2016,8,397.951
6033,08.09.2016,9,475.629
6034,08.09.2016,10,519.174
6035,08.09.2016,11,514.077
6036,08.09.2016,12,474.937
6037,08.09.2016,13,401.432
6038,08.09.2016,14,298.695
6039,08.09.2016,15,164.395
6040,08.09.2016,16,35.165
6041,08.09.2016,17,0.332
6042,08.09.2016,18,0
6043,08.09.2016,19,0
6044,08.09.2016,20,0
6045,08.09.2016,21,0
6046,08.09.2016,22,0
6047,08.09.2016,23,0
6048,09.09.2016,0,0
6049,09.09.2016,1,0
6050,09.09.2016,2,0
6051,09.09.2016,3,0
6052,09.09.2016,4,0
6053,09.09.2016,5,12.07
6054,09.09.2016,6,106.294
6055,09.09.2016,7,227.142
6056,09.09.2016,8,331.655
6057,09.09.2016,9,402.689
6058,09.09.2016,10,480.089
6059,09.09.2016,11,415.103
6060,09.09.2016,12,387.529
6061,09.09.2016,13,317.576
6062,09.09.2016,14,225.693
6063,09.09.2016,15,133.751
6064,09.09.2016,16,27.922
6065,09.09.2016,17,0.05
6066,09.09.2016,18,0
6067,09.09.2016,19,0
6068,09.09.2016,20,0
6069,09.09.2016,21,0
6070,09.09.2016,22,0
6071,09.09.2016,23,0
6072,10.09.2016,0,0
6073,10.09.2016,1,0
6074,10.09.2016,2,0
6075,10.09.2016,3,0
6076,10.09.2016,4,0
6077,10.09.2016,5,21.736
6078,10.09.2016,6,125.513
6079,10.09.2016,7,253.995
6080,10.09.2016,8,377.923
6081,10.09.2016,9,432.465
6082,10.09.2016,10,479.279
6083,10.09.2016,11,454.582
6084,10.09.2016,12,417.703
6085,10.09.2016,13,344.919
6086,10.09.2016,14,252.382
6087,10.09.2016,15,127.895
6088,10.09.2016,16,23.722
6089,10.09.2016,17,0.1
6090,10.09.2016,18,0
6091,10.09.2016,19,0
6092,10.09.2016,20,0
6093,10.09.2016,21,0
6094,10.09.2016,22,0
6095,10.09.2016,23,0
6096,11.09.2016,0,0
6097,11.09.2016,1,0
6098,11.09.2016,2,0
6099,11.09.2016,3,0
6100,11.09.2016,4,0
6101,11.09.2016,5,20.066
6102,11.09.2016,6,136.653
6103,11.09.2016,7,269.802
6104,11.09.2016,8,374.57
6105,11.09.2016,9,430.588
6106,11.09.2016,10,468.009
6107,11.09.2016,11,432.846
6108,11.09.2016,12,379.044
6109,11.09.2016,13,307.11
6110,11.09.2016,14,237.479
6111,11.09.2016,15,87.146
6112,11.09.2016,16,11.714
6113,11.09.2016,17,0
6114,11.09.2016,18,0
6115,11.09.2016,19,0
6116,11.09.2016,20,0
6117,11.09.2016,21,0
6118,11.09.2016,22,0
6119,11.09.2016,23,0
6120,12.09.2016,0,0
6121,12.09.2016,1,0
6122,12.09.2016,2,0
6123,12.09.2016,3,0
6124,12.09.2016,4,0
6125,12.09.2016,5,21.925
6126,12.09.2016,6,112.134
6127,12.09.2016,7,232.953
6128,12.09.2016,8,397.705
6129,12.09.2016,9,465.797
6130,12.09.2016,10,503.13
6131,12.09.2016,11,497.827
6132,12.09.2016,12,457.862
6133,12.09.2016,13,395.886
6134,12.09.2016,14,282.622
6135,12.09.2016,15,140.7
6136,12.09.2016,16,29.091
6137,12.09.2016,17,0
6138,12.09.2016,18,0
6139,12.09.2016,19,0
6140,12.09.2016,20,0
6141,12.09.2016,21,0
6142,12.09.2016,22,0
6143,12.09.2016,23,0
6144,13.09.2016,0,0
6145,13.09.2016,1,0
6146,13.09.2016,2,0
6147,13.09.2016,3,0
6148,13.09.2016,4,0
6149,13.09.2016,5,20.157
6150,13.09.2016,6,123.458
6151,13.09.2016,7,268.367
6152,13.09.2016,8,391.899
6153,13.09.2016,9,466.718
6154,13.09.2016,10,502.066
6155,13.09.2016,11,501.59
6156,13.09.2016,12,471.25
6157,13.09.2016,13,398.97
6158,13.09.2016,14,278.911
6159,13.09.2016,15,148.801
6160,13.09.2016,16,27.323
6161,13.09.2016,17,0
6162,13.09.2016,18,0
6163,13.09.2016,19,0
6164,13.09.2016,20,0
6165,13.09.2016,21,0
6166,13.09.2016,22,0
6167,13.09.2016,23,0
6168,14.09.2016,0,0
6169,14.09.2016,1,0
6170,14.09.2016,2,0
6171,14.09.2016,3,0
6172,14.09.2016,4,0
6173,14.09.2016,5,20.146
6174,14.09.2016,6,143.238
6175,14.09.2016,7,284.884
6176,14.09.2016,8,394.218
6177,14.09.2016,9,467.678
6178,14.09.2016,10,500.088
6179,14.09.2016,11,498.363
6180,14.09.2016,12,452.815
6181,14.09.2016,13,366.276
6182,14.09.2016,14,254.165
6183,14.09.2016,15,140.018
6184,14.09.2016,16,24.589
6185,14.09.2016,17,0
6186,14.09.2016,18,0
6187,14.09.2016,19,0
6188,14.09.2016,20,0
6189,14.09.2016,21,0
6190,14.09.2016,22,0
6191,14.09.2016,23,0
6192,15.09.2016,0,0
6193,15.09.2016,1,0
6194,15.09.2016,2,0
6195,15.09.2016,3,0
6196,15.09.2016,4,0
6197,15.09.2016,5,21.144
6198,15.09.2016,6,148.669
6199,15.09.2016,7,289.918
6200,15.09.2016,8,399.791
6201,15.09.2016,9,463.003
6202,15.09.2016,10,484.072
6203,15.09.2016,11,468.976
6204,15.09.2016,12,381.501
6205,15.09.2016,13,223.513
6206,15.09.2016,14,127.912
6207,15.09.2016,15,66.833
6208,15.09.2016,16,15.783
6209,15.09.2016,17,0
6210,15.09.2016,18,0
6211,15.09.2016,19,0
6212,15.09.2016,20,0
6213,15.09.2016,21,0
6214,15.09.2016,22,0
6215,15.09.2016,23,0
6216,16.09.2016,0,0
6217,16.09.2016,1,0
6218,16.09.2016,2,0
6219,16.09.2016,3,0
6220,16.09.2016,4,0
6221,16.09.2016,5,11.396
6222,16.09.2016,6,92.114
6223,16.09.2016,7,208.116
6224,16.09.2016,8,261.325
6225,16.09.2016,9,341.302
6226,16.09.2016,10,377.99
6227,16.09.2016,11,326.291
6228,16.09.2016,12,313.893
6229,16.09.2016,13,180.541
6230,16.09.2016,14,101.113
6231,16.09.2016,15,29.179
6232,16.09.2016,16,7.265
6233,16.09.2016,17,0
6234,16.09.2016,18,0
6235,16.09.2016,19,0
6236,16.09.2016,20,0
6237,16.09.2016,21,0
6238,16.09.2016,22,0
6239,16.09.2016,23,0
6240,17.09.2016,0,0
6241,17.09.2016,1,0
6242,17.09.2016,2,0
6243,17.09.2016,3,0
6244,17.09.2016,4,0
6245,17.09.2016,5,0.25
6246,17.09.2016,6,3.41
6247,17.09.2016,7,7.179
6248,17.09.2016,8,24.224
6249,17.09.2016,9,45.176
6250,17.09.2016,10,31.893
